_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,Div NAB,Div 1 Hari,Div 1 Minggu,Div MtD,Div 1 Bulan,Div 3 Bulan,Div 6 Bulan,Div YtD,Div 1 Tahun,Div 3 Tahun,Div 5 Tahun,Div 10 Tahun,Div Inception,Accumulated Div NAB,Accumulated Div 1 Hari (%),Accumulated Div 1 Minggu (%),Accumulated Div MtD (%),Accumulated Div 1 Bulan (%),Accumulated Div 3 Bulan (%),Accumulated Div 6 Bulan (%),Accumulated Div YtD (%),Accumulated Div 1 Tahun (%),Accumulated Div 3 Tahun (%),Accumulated Div 5 Tahun (%),Accumulated Div 10 Tahun (%),Accumulated Div Inception (%),scraped_at,page_number
,424,BRI SERUNI LIKUID DOLAR,,"BRI Manajemen Investasi, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Konvensional,USD,Tidak,"1,016396","0,01%","0,07%","0,18%","0,28%","0,82%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.369.256,03","72.244.524,94",,Nov-2025,,,,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643468,5
,425,BRI SERUNI PASAR UANG II KELAS A,,"BRI Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.867,0251","0,01%","0,07%","0,21%","0,29%","1,07%","2,30%","4,61%","4,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.796.277.892.648,36","2.037.584.555,43",06-Feb-2008,Nov-2025,,Maks 1.50%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643477,5
,426,BRI SERUNI PASAR UANG III,,"BRI Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.847,8762","0,01%","0,08%","0,24%","0,34%","1,21%","2,58%","5,16%","5,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.753.039.754.039,84","2.035.778.976,77",16-Feb-2010,Nov-2025,,Maks 1.50%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643488,5
,427,BRI SERUNI PASAR UANG SYARIAH,,"BRI Manajemen Investasi, PT","Bank Maybank Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.398,7732","0,01%","0,07%","0,22%","0,31%","1,11%","2,56%","5,25%","5,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.757.698.014.924,18","1.259.307.818,06",05-Mar-2018,Nov-2025,,Maks 1%,"Rp 5.000,-",27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643497,5
,428,BRI SYARIAH BERIMBANG,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Campuran,Sharia,IDR,Tidak,"6.822,7144","-1,08%","-0,13%","1,25%","3,42%","8,35%","12,24%","17,95%","17,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.652.135.009,80","3.658.273,93",27-Des-2002,Nov-2025,,Maks 1.5%,Rp. 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643508,5
,429,BRI SYARIAH SAHAM,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Saham,Sharia,IDR,Tidak,"861,9950","-0,97%","1,26%","3,43%","5,21%","14,96%","21,27%","18,90%","19,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.601.414.132,29","17.519.216,83",18-Sep-2014,Nov-2025,,Maks 2%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643518,5
,430,CAMPURAN VICTORIA JUPITER,,"Victoria Manajemen Investasi, PT","Bank Mega, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"334,4944","-0,12%","0,42%","-0,51%","-0,02%","-3,35%","-1,33%","-0,81%","-1,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.639.663.214,50","260.662.092,70",29-Jul-2015,Nov-2025,,Maks 3%,"Rp10.000,-",27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643529,5
,431,CAPITAL BALANCED FUND,,"Capital Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Tidak,"2.128,3700","0,28%","13,35%","25,66%","58,59%","84,41%","107,22%","124,09%","137,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"503.912.808.168,00","297.505.265,61",11-Apr-2016,Nov-2025,,2.0%,Rp. 500.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643553,5
,432,CAPITAL BALANCED GROWTH,,"Capital Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Tidak,"1.123,5000","-0,02%","0,49%","1,78%","2,05%","3,34%","6,65%","9,57%","9,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.620.102.743,00","10.527.257,44",19-Jul-2018,Nov-2025,,Maks 3.00%,Rp10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643563,5
,433,CAPITAL EQUITY FUND,,"Capital Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Saham,Konvensional,IDR,Tidak,"1.836,2200","-0,21%","13,31%","25,34%","57,59%","85,75%","105,36%","124,10%","131,91%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"793.084.960.979,00","541.349.324,11",11-Apr-2016,Nov-2025,,Maks 2.0%,"Rp 500.000,-",27-Feb-2020,28-Feb-2020,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643573,5
,434,CAPITAL ETF IDX ESG LEADERS,,"Capital Asset Management, PT","KEB Hana Bank Indonesia, PT",Saham,"ETF, Index",IDR,Tidak,"111,3322","-0,19%","0,27%","1,54%","0,39%","3,95%","6,98%","8,87%","8,88%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.855.114.499,60","99.000.000,00",22-Apr-2022,Nov-2025,,Maks. 1%,1 Unit Kreasi,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643583,5
,435,CAPITAL FIXED INCOME FUND,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"2.024,1008","0,02%","0,11%","0,31%","0,50%","1,62%","5,02%","9,01%","9,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.110.668.874.346,29","1.046.030.494,27",28-Des-2015,Nov-2025,,Maks 2.00%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643592,5
,436,CAPITAL MONEY MARKET FUND,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.785,8584","0,01%","0,10%","0,28%","0,42%","1,28%","2,74%","5,61%","5,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"796.123.654.328,97","447.028.645,25",28-Des-2015,Nov-2025,,Maks 2.0%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643602,5
,437,CAPITAL OPTIMAL BALANCED,,"Capital Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Tidak,"2.416,4700","-0,05%","12,51%","26,35%","52,14%","71,65%","94,33%","106,05%","111,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224.529.637.689,00","117.394.457,65",12-Jun-2017,Nov-2025,,Maks 2.0%,"Rp 500.000,-",27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643611,5
,438,CAPITAL OPTIMAL CASH,,"Capital Asset Management, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.133,6489","0,01%","0,03%","0,09%","0,14%","0,52%","1,22%","3,08%","3,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.034.506.068,11","6.210.758,84",26-Okt-2021,Nov-2025,,Maksimum 2.0%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643621,5
,439,CAPITAL OPTIMAL EQUITY,,"Capital Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Saham,Konvensional,IDR,Tidak,"1.066,4500","-0,25%","1,32%","2,50%","3,01%","8,17%","12,48%","12,72%","12,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.575.592.471,00","11.125.370,28",17-Jan-2017,Nov-2025,,Maks 3.00%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643630,5
,440,CAPITAL OPTIMAL PROTECTED FUND 15,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.059,1372","0,02%","0,24%","-0,15%","0,02%","3,90%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.781.434.939,28","28.075.480,88",19-Agt-2025,Nov-2025,,Maksimum 1%,"Rp1.000.000,-",,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643641,5
,441,CAPITAL REGULAR INCOME FUND,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.094,4130","0,02%","0,11%","0,31%","0,47%","1,67%","4,74%","8,57%","8,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.314.861.129,28","10.371.087,67",12-Nov-2024,Nov-2025,,Maks 2.0% per tahun,"Rp 1.000.000,-",27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643649,5
,442,CAPITAL SHARIA FIXED INCOME,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.183,7978","0,02%","0,11%","0,32%","0,49%","1,81%","4,73%","8,43%","8,65%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.963.381.864,31","41.493.956,58",07-Agt-2024,Nov-2025,,Maks. 2%,"Rp.100.000,-",27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643656,5
,443,CAPITAL SHARIA MONEY MARKET,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.481,0080","0,01%","0,09%","0,28%","0,40%","1,23%","2,60%","5,41%","5,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.408.152.686,86","32.099.078,81",14-Nov-2017,Nov-2025,,Maks 2.00%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643661,5
,444,CIPTA ANDALAN EKUITAS,,"Ciptadana Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"2.442,2100","0,01%","2,64%","-0,07%","0,46%","2,65%","-0,65%","-10,14%","-9,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.750.657.736,04","6.854.322,65",29-Feb-2016,Nov-2025,,Maksimum 5 %,"Rp 10,000",27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643667,5
,445,CIPTA BOND,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.937,2000","-0,07%","0,13%","0,94%","-0,11%","1,16%","3,84%","8,08%","8,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.369.361.416,82","50.214.420,68",18-Jun-2014,Nov-2025,,Maks 2.5%,Rp. 100.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643673,5
,446,CIPTA DANA CASH,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.805,0900","0,00%","0,06%","0,23%","0,32%","1,26%","2,91%","5,76%","5,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"473.849.202.293,67","263.102.807,17",08-Jun-2015,Nov-2025,,Maks 1.00%,Rp 10.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643679,5
,447,CIPTA DANA KAS SYARIAH,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.218,9700","0,00%","-0,01%","0,13%","0,05%","-0,10%","-0,63%","0,11%","0,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183.039.310,82","150.350,86",25-Sep-2018,Nov-2025,,Maks 1.00%,"Rp 10.000,-",27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643685,5
,448,CIPTA DANA KAS UNGGULAN,,"Ciptadana Asset Management, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"744,5373","0,01%","0,07%","0,07%","-2,69%","-2,71%","-2,72%","-2,93%","-3,75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.069.368,82","1.437,24",,Nov-2025,,,,28-Des-2023,29-Des-2023,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643691,5
,449,CIPTA DINAMIKA,,"Ciptadana Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"1.333,5100","0,19%","0,99%","0,30%","-0,86%","0,49%","-1,76%","-5,64%","-5,88%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.425.213.640,46","6.336.805,26",24-Mei-2010,Nov-2025,,Max 3.5%,Rp 100.000,27-Nov-2025,28-Nov-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643697,5
,450,CIPTA ETF INDEX LQ45,,"Ciptadana Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,"ETF, Index",IDR,Tidak,"91,1660","-0,06%","0,92%","1,17%","0,48%","3,23%","-0,83%","-1,63%","-2,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.272.491.786,03","125.100.000,00",19-Nov-2019,Nov-2025,,Maksimum 1 %,1 (Satu) Satuan Kreasi,30-Okt-2025,31-Okt-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643702,5
,451,CIPTA GTWS EQUITY,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"985,0100","-0,18%","-0,97%","2,43%","2,12%","2,11%","-1,36%","-7,81%","-7,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.203.100.485,49","44.924.616,38",03-Mar-2015,Nov-2025,,Maks 3.5%,Rp. 5.000.000.- (lima juta Rupiah),30-Okt-2025,31-Okt-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643708,5
,452,CIPTA INDUSTRI INDONESIA,,"Ciptadana Asset Management, PT","Bank Maybank Indonesia, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"985,4300","-2,90%","-2,71%","-2,30%","-1,98%","0,04%","3,83%","3,49%","4,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643714,5
,453,CIPTA KASIH BERIMBANG,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"828,0700","0,16%","0,95%","0,16%","-0,86%","-0,21%","-0,76%","-4,94%","-4,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"873.085.547,81","1.056.035,38",18-Apr-2018,Nov-2025,,Maksimum 2 %,Rp. 10.000,30-Okt-2025,31-Okt-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643721,5
,454,CIPTA OBLIGASI PRIMA,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.047,8100","0,14%","0,22%","0,47%","0,35%","0,45%","2,39%","2,93%","2,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.280.123.663,17","76.979.560,81",,Nov-2025,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643727,5
,455,CIPTA OBLIGASI UNGGULAN,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.057,7500","-0,08%","0,08%","0,72%","0,16%","-0,48%","3,18%","6,87%","5,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.910.106.558,27","106.565.237,70",,Nov-2025,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643733,5
,456,CIPTA PRIMA,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.300,6100","0,30%","1,44%","-1,32%","-1,24%","1,58%","3,00%","-0,05%","0,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.085.373.312,99","28.897.337,47",25-Mei-2015,Nov-2025,,Maks 3%,Rp. 100.000.- (seratus ribu Rupiah) min pembelian awal dan min pembelian selanjutnya.,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643739,5
,457,CIPTA PROTEKSI XXIV,,"Ciptadana Asset Management, PT","Bank Permata, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.026,8700","0,02%","0,07%","0,26%","0,39%","1,66%","-0,06%","-0,57%","-0,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.466.340.847,04","15.100.000,00",,Nov-2025,,,,,,15-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643745,5
,458,CIPTA PROTEKSI XXIX,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.071,9600","-0,02%","0,18%","0,69%","0,02%","3,68%","2,91%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.185.145.314,98","11.445.000,00",,Nov-2025,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643751,5
,459,CIPTA PROTEKSI XXV,,"Ciptadana Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Tidak,"1.033,9351","0,00%","0,10%","0,52%","0,58%","-0,54%","-1,25%","-1,59%","-1,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.610.845.186,33","25.870.000,00",,Nov-2025,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643757,5
,460,CIPTA PROTEKSI XXVI,,"Ciptadana Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Tidak,"1.037,0768","-0,01%","0,12%","0,28%","0,28%","-0,30%","1,63%","3,88%","4,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.651.012.092,85","20.935.000,00",,Nov-2025,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643763,5
,461,CIPTA PROTEKSI XXVII,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,8600","-0,05%","0,26%","0,59%","-0,48%","-2,72%","0,45%","-0,34%","0,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.989.909.002,42","10.000.000,00",,Nov-2025,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643769,5
,462,CIPTA PROTEKSI XXVIII,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.099,4800","-0,03%","0,30%","0,13%","0,53%","-0,73%","-0,07%","4,93%","5,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.052.816.929,92","30.100.000,00",,Nov-2025,,,,,,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643775,5
,463,CIPTA SAHAM UNGGULAN,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"3.106,4400","-0,25%","-0,51%","-3,18%","-2,58%","-0,19%","5,23%","7,91%","8,31%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.584.472.332,44","9.843.942,34",18-Sep-2018,Nov-2025,,Maks 3.50%,Rp 100.000,30-Okt-2025,31-Okt-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643781,5
,464,CIPTA SAHAM UNGGULAN SYARIAH,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Sharia,IDR,Tidak,"2.485,0600","-0,95%","-0,34%","-4,91%","-3,99%","-0,11%","6,98%","9,96%","10,50%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.232.134.905,21","6.211.151,74",28-Agt-2018,Nov-2025,,Maks 3.50%,"Rp 100.000,-",30-Okt-2025,31-Okt-2025,18-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-19T09:10:59.643787,5
