_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,Div NAB,Div 1 Hari,Div 1 Minggu,Div MtD,Div 1 Bulan,Div 3 Bulan,Div 6 Bulan,Div YtD,Div 1 Tahun,Div 3 Tahun,Div 5 Tahun,Div 10 Tahun,Div Inception,Accumulated Div NAB,Accumulated Div 1 Hari (%),Accumulated Div 1 Minggu (%),Accumulated Div MtD (%),Accumulated Div 1 Bulan (%),Accumulated Div 3 Bulan (%),Accumulated Div 6 Bulan (%),Accumulated Div YtD (%),Accumulated Div 1 Tahun (%),Accumulated Div 3 Tahun (%),Accumulated Div 5 Tahun (%),Accumulated Div 10 Tahun (%),Accumulated Div Inception (%),scraped_at,page_number
,288,BNI-AM DANA PRIORITAS,,"BNI Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.413,2200","0,03%","0,33%","0,42%","0,08%","2,33%","4,62%","8,53%","8,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183.022.144.353,00","130.049.766,80",,Nov-2025,,,,30-Mei-2022,31-Mei-2022,08-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:38.600380,3
,289,BNI-AM DANA SAHAM BANDAGARA,,"BNI Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Ya,"845,1163","1,20%","1,36%","1,97%","2,24%","11,27%","12,02%","7,27%","1,59%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320.368.564.374,59","386.565.055,97",,Nov-2025,,,,30-Mar-2022,31-Mar-2022,08-Des-2025,"936,7981","1,20%","1,36%","1,97%","2,24%","11,27%","12,02%","7,27%","1,59%",,,,,"910,9612","0,03%","0,27%","0,27%","1,04%","7,32%","9,72%","5,47%","2,71%",,,,,2025-12-09T09:10:38.600386,3
,290,BNI-AM DANA SAHAM INSPIRING EQUITY FUND,,"BNI Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Ya,"996,3186","0,81%","0,92%","1,56%","1,94%","13,26%","13,58%","11,17%","4,75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.248.222.138.170,82","1.272.319.613,15",21-Jan-2014,Nov-2025,,Maks 2.99%,Rp 10.000,27-Nov-2025,28-Nov-2025,08-Des-2025,"1.047,9203","0,81%","0,92%","1,56%","1,94%","13,26%","13,58%","11,17%","4,75%",,,,,"1.054,2330","-0,07%","0,28%","0,28%","1,36%","9,55%","11,79%","9,57%","5,98%",,,,,2025-12-09T09:10:38.600393,3
,291,BNI-AM INDEKS IDX GROWTH30 KELAS I1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"1.137,9100","0,22%","0,82%","2,08%","1,05%","8,10%","6,20%","5,85%","0,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.278.042.720,45","39.719.978,44",03-Des-2021,Nov-2025,,Maksimum 3%,Rp 1.000.000,29-Sep-2025,30-Sep-2025,08-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:38.600399,3
,292,BNI-AM INDEKS IDX GROWTH30 KELAS R1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"1.146,6800","0,22%","0,82%","2,08%","1,05%","8,10%","6,25%","5,90%","0,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.725.292.990,60","3.316.260,51",27-Okt-2021,Nov-2025,,Maks 3%,"Rp10,000",27-Nov-2025,28-Nov-2025,08-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:38.600405,3
,293,BNI-AM INDEKS IDX30,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Ya,"786,3800","0,43%","0,82%","1,48%","-0,39%","5,24%","3,70%","5,47%","0,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.005.378.593.085,56","1.297.464.198,22",22-Des-2017,Nov-2025,,Maks 1.50%,Rp 10.000,27-Nov-2025,28-Nov-2025,08-Des-2025,"887,0503","0,43%","0,82%","1,48%","-0,39%","8,79%","7,19%","9,02%","3,57%",,,,,"884,0200","0,39%","0,15%","0,15%","-0,90%","5,42%","5,96%","7,60%","3,20%",,,,,2025-12-09T09:10:38.600412,3
,294,BNI-AM LIKUID GRANDIS,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"3.034,6300","0,00%","-0,01%","-0,01%","0,17%","151,99%","158,54%","162,99%","163,42%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175.309.436.934,31","57.766.915,91",24-Sep-2020,Nov-2025,,Maksimum 2.0%,"Rp1,000,000",30-Mei-2022,31-Mei-2022,08-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:38.600418,3
,295,BNI-AM LIKUID PRIORITAS IV,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.688,9565","0,04%","0,08%","0,12%","0,40%","1,25%","2,51%","9,73%","11,71%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200.068.424.423,99","118.601.420,79",,Nov-2025,,,,,,08-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:38.600424,3
,296,BNI-AM PRIORITAS AGARWOOD,,"BNI Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.287,9159","0,03%","0,07%","0,10%","0,32%","1,01%","2,30%","4,68%","5,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.838.251.071,07","52.726.295,02",,Nov-2025,,,,,,08-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:38.600431,3
,297,BNI-AM PRIORITAS BOUGENVILLE,,"BNI Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.223,2165","0,01%","0,34%","0,42%","-0,03%","1,56%","4,80%","8,87%","8,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"304.514.815.960,37","250.000.085,65",,Nov-2025,,,,,,08-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:38.600437,3
,298,BNI-AM PROTEKSI AGATHIS,,"BNI Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"1.056,2000","-0,02%","0,05%","0,05%","-1,29%","0,08%","0,99%","1,22%","1,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.733.551.982,00","83.109.728,71",,Nov-2025,,,,,,08-Des-2025,"1.582,1465","-0,02%","0,05%","0,05%","-1,29%","0,28%","2,94%","6,80%","6,73%",,,,,"1.483,2599","0,02%","0,03%","0,03%","-0,86%","0,31%","2,12%","4,90%","4,82%",,,,,2025-12-09T09:10:38.600443,3
,299,BNI-AM PROTEKSI ALAMANDA,,"BNI Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.023,9316","0,05%","0,12%","0,18%","0,52%","-1,53%","0,15%","-0,24%","0,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.210.687.937,63","100.000.900,00",,Nov-2025,,,,,,08-Des-2025,"1.223,0190","0,05%","0,12%","0,18%","0,52%","1,60%","3,33%","6,23%","6,69%",,,,,"1.205,0379","0,05%","0,12%","0,12%","0,42%","1,38%","2,82%","5,37%","5,79%",,,,,2025-12-09T09:10:38.600449,3
,300,BNI-AM PROTEKSI ALSTONIA,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"923,7490","-0,05%","-0,14%","-0,21%","-2,09%","-1,27%","-1,09%","-6,51%","-6,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.794.816.119,05","97.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.230,5827","-0,05%","-0,14%","-0,21%","-2,09%","-1,27%","0,76%","-1,16%","-0,87%",,,,,"1.209,2003","-0,05%","-0,14%","-0,14%","-1,57%","-0,88%","0,64%","-0,93%","-0,71%",,,,,2025-12-09T09:10:38.600455,3
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-09T09:10:38.600463,3
,301,BNI-AM PROTEKSI AMARILIS,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.018,9608","0,04%","0,10%","0,15%","-0,33%","0,56%","0,18%","-0,07%","0,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"915.706.876.039,59","900.000.700,00",,Nov-2025,,,,,,08-Des-2025,"1.157,8357","0,04%","0,10%","0,15%","-0,33%","0,56%","2,00%","4,42%","4,79%",,,,,"1.148,3124","0,04%","0,11%","0,11%","-0,30%","0,51%","1,75%","3,94%","4,30%",,,,,2025-12-09T09:10:47.864632,4
,302,BNI-AM PROTEKSI ASOKA,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.016,2442","0,04%","0,08%","0,12%","-0,87%","-0,91%","0,24%","0,10%","0,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.928.522.312.668,65","1.900.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.173,6868","0,04%","0,08%","0,12%","-0,87%","-0,15%","1,00%","2,91%","3,21%",,,,,"1.162,2420","0,03%","0,08%","0,08%","-0,77%","-0,12%","0,86%","2,56%","2,83%",,,,,2025-12-09T09:10:47.864652,4
,303,BNI-AM PROTEKSI BOHEMIAN,,"BNI Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.024,3007","0,05%","0,13%","0,18%","0,35%","-1,52%","0,16%","-0,20%","0,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153.370.442.294,07","150.000.900,00",,Nov-2025,,,,,,08-Des-2025,"1.222,8456","0,05%","0,13%","0,18%","0,35%","1,44%","3,18%","6,11%","6,57%",,,,,"1.204,9668","0,05%","0,12%","0,12%","0,28%","1,24%","2,69%","5,26%","5,69%",,,,,2025-12-09T09:10:47.864663,4
,304,BNI-AM PROTEKSI CARNATION,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.023,1579","0,05%","0,12%","0,18%","-1,74%","-1,45%","0,21%","-0,07%","0,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"408.550.934.096,57","400.009.000,00",,Nov-2025,,,,,,08-Des-2025,"1.194,1115","0,05%","0,12%","0,18%","-1,74%","-0,72%","0,95%","3,78%","4,22%",,,,,"1.181,3525","0,05%","0,12%","0,12%","-1,52%","-0,61%","0,78%","3,30%","3,71%",,,,,2025-12-09T09:10:47.864672,4
,305,BNI-AM PROTEKSI CENDANA RESTRUKTURISASI,,"BNI Asset Management, PT","Bank Permata, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"170,2233","0,00%","0,00%","0,00%","0,13%","-0,43%","-0,01%","-0,27%","-0,12%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.044.329.667,36","153.000.983,62",,Nov-2025,,,,,,08-Des-2025,"215,7409","0,00%","0,00%","0,00%","0,13%","0,41%","0,83%","1,42%","1,57%",,,,,"366,2545","0,00%","0,06%","0,06%","0,06%","0,19%","0,39%","0,67%","0,74%",,,,,2025-12-09T09:10:47.864682,4
,306,BNI-AM PROTEKSI CINNAMON,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.055,5316","0,03%","0,35%","0,34%","-1,73%","0,75%","4,05%","5,18%","5,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220.076.521.849,55","209.200.000,00",,Nov-2025,,,,,,08-Des-2025,"1.360,0407","0,03%","0,35%","0,34%","-1,73%","1,32%","5,04%","9,49%","9,52%",,,,,"1.311,1478","0,11%","0,28%","0,28%","-1,44%","1,20%","4,03%","7,61%","7,56%",,,,,2025-12-09T09:10:47.864691,4
,307,BNI-AM PROTEKSI EBONY RESTRUKTURISASI,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"167,8573","0,14%","0,14%","0,14%","0,29%","-0,28%","0,03%","-0,16%","0,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.368.344.474,14","192.832.501,68",,Nov-2025,,,,,,28-Nov-2025,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:47.864701,4
,308,BNI-AM PROTEKSI FLAMBOYAN,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.131,9256","-0,01%","0,73%","0,72%","-1,06%","0,32%","1,90%","3,76%","3,64%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.190.326.206,21","50.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.570,8129","-0,01%","0,73%","0,72%","-1,06%","0,32%","3,72%","9,50%","9,38%",,,,,"1.512,0073","0,47%","0,37%","0,37%","-0,94%","0,44%","2,80%","7,16%","7,01%",,,,,2025-12-09T09:10:47.864713,4
,309,BNI-AM PROTEKSI JASMINE,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.056,9024","0,05%","0,11%","0,17%","0,49%","0,55%","0,36%","0,37%","0,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211.026.031.284,46","200.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.387,1387","0,05%","0,11%","0,17%","0,49%","1,45%","3,03%","5,79%","6,23%",,,,,"1.338,0756","0,04%","0,11%","0,11%","0,38%","1,16%","2,37%","4,60%","4,97%",,,,,2025-12-09T09:10:47.864725,4
,310,BNI-AM PROTEKSI MAGNIFERA,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.015,7939","0,04%","0,09%","0,12%","-1,16%","-0,95%","0,21%","0,08%","0,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.802.843.447.531,30","1.777.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.177,5652","0,04%","0,09%","0,12%","-1,16%","-0,44%","0,73%","2,70%","3,00%",,,,,"1.165,5681","0,03%","0,09%","0,09%","-1,02%","-0,37%","0,61%","2,35%","2,64%",,,,,2025-12-09T09:10:47.864737,4
,311,BNI-AM PROTEKSI MAGNOLIA,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.025,4482","0,06%","0,15%","0,22%","0,11%","-1,43%","0,60%","0,56%","1,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204.649.972.139,48","200.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.550,4407","0,06%","0,15%","0,22%","0,11%","1,38%","3,47%","6,99%","7,55%",,,,,"1.454,7981","0,05%","0,12%","0,12%","0,06%","1,00%","2,43%","4,97%","5,39%",,,,,2025-12-09T09:10:47.864747,4
,312,BNI-AM PROTEKSI MORINGA,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.039,3084","0,05%","0,12%","0,17%","0,53%","1,51%","0,46%","0,41%","0,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.695.536.177,14","125.000.800,00",,Nov-2025,,,,,,08-Des-2025,"1.213,1871","0,05%","0,12%","0,17%","0,53%","1,56%","3,25%","6,06%","6,49%",,,,,"1.197,1492","0,04%","0,12%","0,12%","0,44%","1,36%","2,79%","5,30%","5,70%",,,,,2025-12-09T09:10:47.864759,4
,313,BNI-AM PROTEKSI ORCHID,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Terproteksi,Konvensional,IDR,Ya,"1.016,4100","0,05%","0,11%","0,15%","-1,49%","-1,17%","0,26%","0,08%","0,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.181.931.003.227,79","2.150.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.185,7084","0,05%","0,11%","0,15%","-1,49%","-0,60%","0,84%","3,27%","3,65%",,,,,"1.172,7646","0,04%","0,11%","0,11%","-1,30%","-0,50%","0,70%","2,85%","3,20%",,,,,2025-12-09T09:10:47.864770,4
,314,BNI-AM PROTEKSI PETERSELI,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"980,0610","-0,05%","-0,13%","-0,19%","-1,88%","-1,40%","-1,56%","-2,97%","-2,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.480.140.887,67","19.837.634,66",,Nov-2025,,,,,,08-Des-2025,"1.189,8647","-0,05%","-0,13%","-0,19%","-1,88%","-1,40%","-0,10%","0,76%","1,17%",,,,,"1.177,7267","-0,05%","-0,14%","-0,14%","-1,54%","-1,08%","-0,04%","0,70%","1,07%",,,,,2025-12-09T09:10:47.864781,4
,315,BNI-AM PROTEKSI RASAMALA,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.022,5079","0,05%","0,11%","0,15%","-1,47%","-1,17%","0,25%","0,08%","0,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.322.691.978.218,03","2.275.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.199,3159","0,05%","0,11%","0,15%","-1,47%","-0,59%","0,83%","3,25%","3,63%",,,,,"1.185,1136","0,04%","0,10%","0,10%","-1,28%","-0,50%","0,69%","2,81%","3,16%",,,,,2025-12-09T09:10:47.864791,4
,316,BNI-AM PROTEKSI REDWOOD RESTRUKTURISASI,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"165,8876","0,14%","0,14%","0,14%","0,29%","-0,29%","0,02%","-0,31%","-0,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.441.567.089,11","75.000.000,00",,Nov-2025,,,,,,28-Nov-2025,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-09T09:10:47.864801,4
,317,BNI-AM PROTEKSI ROSELLA,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.020,6043","0,06%","0,13%","0,19%","0,57%","0,01%","0,79%","1,70%","1,86%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.029.733.703,61","55.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.362,9037","0,06%","0,13%","0,19%","0,57%","1,67%","4,18%","8,73%","8,89%",,,,,"1.306,0671","0,04%","0,12%","0,12%","0,43%","1,32%","3,25%","6,86%","6,95%",,,,,2025-12-09T09:10:47.864810,4
,318,BNI-AM PROTEKSI SAKURA,,"BNI Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.009,8796","0,05%","0,12%","0,17%","0,54%","0,50%","0,01%","0,38%","0,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302.436.805.472,90","300.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.253,9145","0,05%","0,12%","0,17%","0,54%","1,60%","3,33%","6,22%","6,67%",,,,,"1.229,4698","0,04%","0,11%","0,11%","0,43%","1,33%","2,71%","5,15%","5,55%",,,,,2025-12-09T09:10:47.864820,4
,319,BNI-AM PROTEKSI SQUAMOSA,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.041,9717","0,04%","0,21%","0,22%","-1,77%","-0,09%","1,52%","2,94%","2,87%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.987.043.189,67","50.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.478,3319","0,04%","0,21%","0,22%","-1,77%","-0,09%","3,42%","8,93%","8,86%",,,,,"1.391,2467","0,08%","0,06%","0,06%","-1,25%","0,06%","2,55%","6,73%","6,62%",,,,,2025-12-09T09:10:47.864833,4
,320,BNI-AM PROTEKSI SUNFLOWER,,"BNI Asset Management, PT","KEB Hana Bank Indonesia, PT",Terproteksi,Konvensional,IDR,Ya,"1.007,6815","0,03%","0,08%","0,12%","0,36%","-1,04%","0,05%","-0,23%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.291.831.468.564,20","2.277.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.190,2356","0,03%","0,08%","0,12%","0,36%","1,06%","2,17%","4,05%","4,34%",,,,,"1.175,7329","0,03%","0,08%","0,08%","0,30%","0,92%","1,85%","3,51%","3,78%",,,,,2025-12-09T09:10:47.864844,4
,321,BNI-AM PROTEKSI UMBARA,,"BNI Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.035,0336","0,03%","0,14%","0,14%","-1,50%","-0,31%","0,08%","0,19%","0,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.357.445.044,35","100.000.000,00",,Nov-2025,,,,,,08-Des-2025,"1.623,3218","0,03%","0,14%","0,14%","-1,50%","-0,31%","1,89%","5,73%","5,63%",,,,,"1.509,5597","0,05%","0,05%","0,05%","-1,07%","-0,15%","1,29%","3,97%","3,87%",,,,,2025-12-09T09:10:47.864856,4
,322,BNI-AM SHORT DURATION BONDS INDEX KELAS I1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Index,IDR,Ya,"1.088,4700","-0,01%","-0,58%","-0,46%","-1,29%","0,06%","1,88%","5,30%","4,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.722.231.351,14","53.699.740,26",,Nov-2025,,,,29-Sep-2022,31-Okt-2022,08-Des-2025,"1.197,7635","-0,01%","-0,58%","-0,46%","-1,29%","0,06%","3,60%","8,52%","8,37%",,,,,"1.188,1977","-0,62%","-0,69%","-0,69%","-1,09%","0,25%","3,34%","7,91%","7,69%",,,,,2025-12-09T09:10:47.864868,4
,323,BNI-AM TEAKWOOD KELAS R1,,"BNI Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.018,0200","0,00%","-0,19%","-0,14%","-0,65%","-0,62%","1,23%","2,12%","1,88%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.517.769.416.980,00","2.469.858.839,30",13-Des-2022,Nov-2025,,Maksimum 2%,"Rp 10.000,-",27-Nov-2025,28-Nov-2025,08-Des-2025,"1.155,8457","0,00%","-0,19%","-0,14%","-0,65%","-0,10%","3,17%","6,69%","6,44%",,,,,"1.145,2851","-0,26%","-0,30%","-0,30%","-0,54%","0,09%","2,86%","6,06%","6,15%",,,,,2025-12-09T09:10:47.864879,4
,324,BNI-AM UGM PROGRESSIVE BALANCED,,"BNI Asset Management, PT","Bank Maybank Indonesia, Tbk, PT",Campuran,Konvensional,IDR,Ya,"1.613,8062","0,40%","0,56%","0,85%","1,43%","3,00%","5,41%","8,11%","4,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.935.952.455,51","43.703.347,42",16-Jan-2016,Nov-2025,,Maks 2.99%,Rp 10.000,27-Nov-2025,28-Nov-2025,08-Des-2025,"2.026,9797","0,40%","0,56%","0,85%","1,43%","3,00%","5,41%","8,11%","4,95%",,,,,"1.784,1037","-0,03%","0,44%","0,44%","1,43%","2,06%","4,48%","6,86%","6,00%",,,,,2025-12-09T09:10:47.864891,4
