_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,Div NAB,Div 1 Hari,Div 1 Minggu,Div MtD,Div 1 Bulan,Div 3 Bulan,Div 6 Bulan,Div YtD,Div 1 Tahun,Div 3 Tahun,Div 5 Tahun,Div 10 Tahun,Div Inception,Accumulated Div NAB,Accumulated Div 1 Hari (%),Accumulated Div 1 Minggu (%),Accumulated Div MtD (%),Accumulated Div 1 Bulan (%),Accumulated Div 3 Bulan (%),Accumulated Div 6 Bulan (%),Accumulated Div YtD (%),Accumulated Div 1 Tahun (%),Accumulated Div 3 Tahun (%),Accumulated Div 5 Tahun (%),Accumulated Div 10 Tahun (%),Accumulated Div Inception (%),scraped_at,page_number
,353,BNP PARIBAS PESONA SYARIAH,,"BNP Paribas Asset Management, PT",PT Bank HSBC Indonesia,Saham,Sharia,IDR,Tidak,"2.881,2300","0,50%","1,49%","6,98%","7,88%","11,93%","16,59%","6,98%","23,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231.293.690.281,00","85.879.525,13",07-Mei-2007,Des-2025,,Maks 2%,tidak ada batas,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.182977,4
,354,BNP PARIBAS PRIMA II KELAS DR1,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.008,6800","-0,07%","-0,80%","-0,73%","-0,48%","-1,15%","0,99%","-0,73%","3,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.662.235,67","4.588,29",25-Sep-2007,Des-2025,,Maksimum 2%,tidak ada,29-Des-2025,30-Des-2025,20-Jan-2026,"1.030,8739","-0,07%","-0,32%","-0,26%","0,00%","-0,08%","2,70%","-0,26%","6,24%",,,,,"1.026,5562","-0,57%","-0,75%","-0,65%","-0,40%","-0,53%","2,28%","-0,65%","5,78%",,,,,2026-01-21T09:14:42.182983,4
,355,BNP PARIBAS PRIMA II KELAS IK1,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.263,1100","-0,07%","-0,31%","-0,23%","0,05%","0,03%","3,91%","-0,23%","9,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.485.493.084,66","8.282.490,60",02-Mar-2020,Des-2025,,Maks 1.25%,"Rp 3.000.000.000,- (tiga miliar Rupiah), tidak termasuk biaya pembelian (subscription fee).",29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.182989,4
,356,BNP PARIBAS PRIMA USD KELAS INCOME,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,USD,Ya,"1,020600","-0,16%","-0,18%","-0,31%","-0,18%","-1,08%","0,51%","-0,31%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.518.256,19","4.414.783,22",,Des-2025,,,,29-Des-2025,30-Des-2025,20-Jan-2026,,"0,00%",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.182995,4
,357,BNP PARIBAS PRIMA USD KELAS RK1,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,USD,Tidak,"1,364000","-0,16%","-0,18%","-0,31%","-0,18%","0,10%","2,26%","-0,31%","6,50%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.142.963,01","90.757.457,17",09-Agt-2010,Des-2025,,Maks 2%,tidak ada batas,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183001,4
,358,BNP PARIBAS PROXIMA KELAS RK1,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"2.333,4500","-0,07%","-0,35%","-0,29%","0,04%","-0,03%","4,64%","-0,29%","11,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"389.023.737.432,10","166.229.599,97",24-Sep-2014,Des-2025,,-,-,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183007,4
,359,BNP PARIBAS RUPIAH PLUS,,"BNP Paribas Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"2.564,9400","0,00%","0,06%","0,20%","0,30%","0,75%","1,77%","0,20%","3,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"728.952.359.084,71","284.767.769,95",14-Okt-2003,Des-2025,,Maks 2.00%,tidak ada,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183013,4
,360,BNP PARIBAS SOLARIS,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.972,1300","1,65%","1,88%","12,53%","12,57%","9,29%","15,54%","12,53%","15,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.038.102.718,21","75.339.694,59",15-Mei-2008,Des-2025,,Maks 2.50%,tidak ada,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183019,4
,361,BNP PARIBAS SRI KEHATI KELAS RK1,,"BNP Paribas Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Index,IDR,Tidak,"1.135,9600","-0,37%","1,70%","3,53%","3,78%","9,24%","11,83%","3,53%","10,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.974.520.265.790,05","2.710.833.098,77",29-Nov-2018,Des-2025,,Maks 2.50%,Tidak ada batas minimum,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183025,4
,362,BNP PARIBAS SUKUK NEGARA KELAS DR 1,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Sharia,IDR,Ya,"1.029,5900","0,06%","-0,34%","-0,30%","-0,06%","-0,49%","1,80%","-0,30%","3,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.227.387.135,00","2.156.904,24",,Des-2025,,,,29-Des-2025,30-Des-2025,20-Jan-2026,"1.046,4953","0,06%","-0,02%","0,02%","0,27%","0,44%","3,12%","0,02%","5,03%",,,,,"1.042,3829","-0,37%","-0,40%","-0,36%","-0,11%","0,06%","2,72%","-0,36%","4,69%",,,,,2026-01-21T09:14:42.183031,4
,363,BNP PARIBAS SUKUK NEGARA KELAS IK1,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Sharia,IDR,Tidak,"1.353,1600","0,06%","-0,02%","0,04%","0,29%","0,51%","3,87%","0,04%","7,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.780.669.326,58","17.580.677,53",,Des-2025,,,,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183037,4
,364,BNP PARIBAS SUKUK NEGARA KELAS RK1,,"BNP Paribas Asset Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Sharia,IDR,Tidak,"1.111,4900","0,06%","-0,02%","0,03%","0,29%","0,51%","3,99%","0,03%","7,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.648.730.744,77","4.183.853,00",,Des-2025,,,,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183043,4
,365,BRI ANGGREK FLEKSIBEL,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Campuran,Konvensional,IDR,Tidak,"4.588,6400","0,83%","1,85%","6,33%","8,57%","14,36%","17,21%","6,33%","17,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.097.242.879,56","6.047.569,92",17-Mei-2004,Des-2025,,Maks 3.00%,Rp 10.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183049,4
,366,BRI BALANCED REGULAR INCOME FUND KELAS A,,"BRI Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.060,2135","-0,01%","0,07%","-0,32%","-0,14%","-0,89%","1,10%","-0,32%","2,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.398.815.447.178,12","2.255.450.970,50",30-Jun-2019,Des-2025,,Maks 2%,Rp 10.000,29-Des-2025,30-Des-2025,20-Jan-2026,"1.305,1206","-0,01%","0,07%","0,26%","0,43%","0,69%","4,05%","0,26%","8,04%",,,,,"1.278,4512","0,01%","0,04%","0,20%","0,36%","0,76%","3,53%","0,20%","7,22%",,,,,2026-01-21T09:14:42.183055,4
,367,BRI BALANCED REGULAR INCOME FUND KELAS B,,"BRI Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.030,7049","0,00%","0,10%","-0,19%","0,03%","-0,16%","1,99%","-0,19%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.033.533.870,89","24.241.843,61",,Des-2025,,,,,,20-Jan-2026,"1.077,6446","0,00%","0,10%","0,35%","0,57%","1,35%","4,85%","0,35%",-,,,,,"1.075,6243","0,02%","0,08%","0,30%","0,55%","1,51%","4,86%","0,30%","0,00%",,,,,2026-01-21T09:14:42.183061,4
,368,BRI BRAWIJAYA ABADI PENDAPATAN TETAP,,"BRI Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.509,8565","-0,14%","-0,60%","-0,90%","-0,52%","-0,80%","4,30%","-0,90%","12,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.598.401.501,43","79.155.596,23",25-Mar-2019,Des-2025,,Maks 2%,"Rp 10.000,-",29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183067,4
,369,BRI ETF INDONESIA TOP 40,,"BRI Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"512,5945","0,17%","1,14%","6,19%","6,69%","9,37%","14,91%","6,19%","11,89%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.948.247.060,64","72.400.000,00",23-Apr-2018,Des-2025,,Maks 3%,1 (satu) Satuan Kreasi,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183073,4
,370,BRI G20 SHARIA EQUITY FUND DOLLAR,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Reksadana Global,Sharia,USD,Tidak,"1,297500","-0,45%","-0,10%","2,34%","3,12%","2,93%","5,63%","2,34%","6,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.158.332,36","913.874,33",26-Nov-2019,Des-2025,,Maks 3%,USD 10.000,29-Des-2025,30-Des-2025,19-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183079,4
,371,BRI GAMASTEPS PASAR UANG,,"BRI Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.155,6248","0,01%","0,08%","0,25%","0,34%","1,04%","2,40%","0,25%","5,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.107.456.919.659,37","5.298.399.679,38",02-Sep-2022,Des-2025,,Maks 1%,"Rp 10.000,- (sepuluh ribu Rupiah).",29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183085,4
,372,BRI GEBYAR DANA LIKUID,,"BRI Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.784,0253","0,02%","0,07%","0,22%","0,34%","1,02%","2,14%","0,22%","4,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"545.312.369.432,80","306.331.638,35",12-Apr-2006,Des-2025,,Max 1.5%,Rp 100.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183091,4
,373,BRI GEBYAR DANA LIKUID II,,"BRI Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"2.429,8019","0,02%","0,12%","-0,46%","0,62%","5,42%","9,35%","-0,46%","11,64%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.117.648,90","2.096,42",16-Jan-2014,Des-2025,,Maks 1.5%,Rp 100.000,28-Agt-2025,29-Agt-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183097,4
,374,BRI GEBYAR INDONESIA II,,"BRI Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"3.192,4521","-0,14%","-0,37%","-0,34%","0,04%","-0,03%","5,26%","-0,34%","11,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475.384.606.840,37","148.396.933,01",23-Apr-2008,Des-2025,,Maks 1%,"Rp 10.000,-",29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183103,4
,375,BRI INDEKS SYARIAH,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Saham,"Sharia, Index",IDR,Tidak,"2.831,0700","-1,23%","1,10%","6,05%","4,78%","9,16%","18,00%","6,05%","32,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.542.704.504,97","46.653.685,64",05-Apr-2006,Des-2025,,Maks 1%,Rp 10.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183109,4
,376,BRI MAWAR,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"8.781,1745","0,56%","2,02%","6,82%","9,60%","16,89%","20,13%","6,82%","14,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.780.777.217,44","2.527.814,01",17-Jul-1996,Des-2025,,Maks 3.00%,Rp 10.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183115,4
,377,BRI MAWAR EKUITAS PLUS,,"BRI Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Ya,"985,3531","0,25%","2,06%","6,52%","8,75%","17,61%","20,42%","6,52%","14,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.501.548.408.954,96","1.623.204.717,85",14-Apr-2015,Des-2025,,Maks 2%,"Rp 100.000,-",29-Des-2025,30-Des-2025,20-Jan-2026,"1.086,2215","0,25%","2,06%","6,52%","8,75%","17,61%","20,42%","6,52%","14,43%",,,,,"1.068,5263","1,09%","0,90%","4,92%","5,62%","16,13%","18,38%","4,92%","12,11%",,,,,2026-01-21T09:14:42.183121,4
,378,BRI MAWAR EKUITAS UTAMA,,"BRI Manajemen Investasi, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Ya,"923,1000","0,26%","2,10%","6,53%","8,77%","17,73%","20,54%","6,53%","14,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.109.275.416.825,00","1.280.141.168,32",02-Okt-2017,Des-2025,,Maks 1%,Rp 5.000.000.000,29-Des-2025,30-Des-2025,20-Jan-2026,"1.041,5149","0,26%","2,10%","6,53%","8,77%","17,73%","20,54%","6,53%","14,74%",,,,,"1.001,5036","1,10%","0,91%","4,91%","5,60%","16,21%","18,45%","4,91%","12,37%",,,,,2026-01-21T09:14:42.183128,4
,379,BRI MAWAR FOKUS 10,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.540,0064","1,60%","3,50%","10,19%","13,97%","23,68%","29,09%","10,19%","36,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.508.777.596,77","39.000.858,86",02-Mar-2010,Des-2025,,Maks 2.00%,Rp 10.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183134,4
,380,BRI MAWAR KOMODITAS 10,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.001,3733","0,40%","2,31%","7,54%","9,94%","18,71%","21,79%","7,54%","15,50%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.172.378.935,34","39.920.503,76",16-Feb-2011,Des-2025,,Maks 3.00%,Rp 100.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183140,4
,381,BRI MAWAR KONSUMER 10 KELAS A,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.661,2170","0,58%","2,40%","7,37%","9,98%","17,51%","20,33%","7,37%","13,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184.172.553.981,81","119.040.829,36",16-Feb-2011,Des-2025,,Maks 3.00%,Rp 10.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183146,4
,382,BRI MELATI OBLIGASI NEGARA INDONESIA,,"BRI Manajemen Investasi, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.008,2377","-0,07%","-0,26%","-0,07%","-0,34%","-1,36%","1,00%","-0,07%","2,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"390.008.015.496,18","386.560.497,37",27-Sep-2017,Des-2025,,Maks 1%,Rp 1.000.000.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183152,4
,383,BRI MELATI PENDAPATAN TETAP MULTI PLUS,,"BRI Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.711,1568","-0,13%","-0,43%","-0,51%","-0,24%","-0,25%","3,14%","-0,51%","7,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"383.631.320.092,25","223.045.326,24",06-Mei-2016,Des-2025,,Maks 2%,Rp 500.000.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183158,4
,384,BRI MELATI PENDAPATAN TETAP UTAMA,,"BRI Manajemen Investasi, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.020,8070","-0,03%","-0,04%","0,22%","-0,10%","-0,60%","0,73%","0,22%","2,88%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"895.600.586.766,97","879.301.022,47",26-Jul-2017,Des-2025,,Maks 1%,Rp 500.000.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183164,4
,385,BRI MELATI PENDAPATAN UTAMA,,"BRI Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"2.047,3960","-0,05%","-0,08%","0,02%","0,25%","0,47%","4,85%","0,02%","9,75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186.717.426.665,81","91.211.727,85",27-Sep-2012,Des-2025,,Maks 1%,Rp 10.000,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183170,4
,386,BRI MELATI PENDAPATAN UTAMA II,,"BRI Manajemen Investasi, PT","Bank Mega, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.555,8692","-0,04%","-0,25%","-0,08%","0,24%","0,49%","5,61%","-0,08%","9,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"695.884.591.934,24","446.916.317,48",12-Mei-2015,Des-2025,,Maks 3%,Rp 100.000.000,29-Des-2025,30-Des-2025,20-Jan-2026,"1.555,8692","-0,04%","-0,25%","-0,08%","0,24%","0,49%","5,61%","-0,08%","-24,35%",,,,,"1.983,4122","-0,07%","-0,17%","0,19%","0,45%","1,13%","4,63%","0,19%","7,28%",,,,,2026-01-21T09:14:42.183176,4
,387,BRI MELATI PREMIUM DOLLAR,,"BRI Manajemen Investasi, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,USD,Tidak,"1,450950","-0,33%","-0,48%","-1,00%","-0,87%","-0,80%","2,28%","-1,00%","6,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.951.549,84","1.332.102,31",19-Feb-2007,Des-2025,,Maks 1.5%,USD 100,29-Des-2025,30-Des-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183182,4
,388,BRI MI PROTEKSI 100,,"BRI Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.044,1992","0,12%","0,13%","-0,14%","-0,27%","-2,43%","-2,54%","-0,14%","-0,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"326.240.102.128,20","312.000.000,00",20-Des-2024,Des-2025,,Maks. 3% pa,"Rp 5.000.000,-",29-Sep-2025,30-Sep-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183188,4
,389,BRI MI PROTEKSI 101,,"BRI Manajemen Investasi, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.000,9687","0,02%","-2,63%","-2,42%","-2,26%","-1,37%","0,03%","-2,42%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512.905.327.215,95","500.001.000,00",03-Sep-2024,Des-2025,,Maks. 3% pa,Rp. 100.000,29-Sep-2025,30-Sep-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183194,4
,390,BRI MI PROTEKSI 102,,"BRI Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.018,2629","0,02%","-1,93%","-1,73%","-1,58%","-0,72%","0,66%","-1,73%","1,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.088.034.156.873,54","1.050.005.200,00",24-Sep-2024,Des-2025,,Maks. 3% pa,Rp. 100.000,29-Sep-2025,30-Sep-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183200,4
,391,BRI MI PROTEKSI 103,,"BRI Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.016,8280","0,02%","0,11%","0,33%","0,50%","1,44%","0,09%","0,33%","0,75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.043.964.339.456,36","1.030.051.100,00",20-Okt-2024,Des-2025,,Maks. 3% pa,"Rp 100,000.00",29-Sep-2025,30-Sep-2025,20-Jan-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-01-21T09:14:42.183206,4
