_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,974,PCBI,,,,,,Index,IDR,Tidak,"453,9383","-0,01%","0,16%","0,55%","0,75%","2,11%","2,07%","2,58%","5,02%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483867,10
,975,PCMBI,,,,,,Index,IDR,Tidak,"712,2511","-0,18%","-0,32%","0,27%","0,19%","2,20%","1,50%","-0,02%","5,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483873,10
,976,PENDAPATAN TETAP SYARIAH INSIGHT ELITE FUND,IDN000259504,,"Insight Investments Management, PT","Bank Mega, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"2.303,2445","0,00%","0,11%","0,44%","0,53%","2,35%","2,99%","4,52%","8,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.360.868.396,10","68.620.255,98",29-Sep-2016,Agt-2026,,Maksimum 1 % p.a,"Rp. 50.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana ini memiliki pergerakan yang relatif stabil dengan potensi pertumbuhan terbatas.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483883,10
,977,PENDAPATAN TETAP UTAMA KELAS I,IDN000523701,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"901,5500","0,00%","0,12%","-0,21%","-0,09%","0,74%","0,07%","-2,54%","-4,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.314.493.244,06","77.829.866,18",22-Jan-2024,Agt-2026,,,,,,-,-,-,-,25-Sep-2026,"975,2685","0,00%","0,12%","0,20%","0,32%","1,56%","2,14%","0,75%","-0,23%",,,,,"973,7738","0,00%","0,11%","0,18%","0,29%","1,45%","1,99%","0,67%","-0,25%",,,,,2026-09-26T13:42:05.483889,10
,978,PENDAPATAN TETAP UTAMA KELAS S,IDN000032703,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"2.565,0900","0,00%","0,12%","-0,30%","-0,19%","1,47%","0,58%","-2,20%","-4,42%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"637.260.819.648,53","247.681.116,49",25-Mei-2005,Agt-2026,,"3,00%",Rp 10.000.000,30-Mar-2016,,-,-,-,-,25-Sep-2026,"2.804,5708","0,00%","0,12%","0,20%","0,32%","1,98%","2,55%","1,15%","0,17%",,,,,"2.797,6115","0,00%","0,11%","0,18%","0,29%","1,82%","2,35%","1,05%","0,12%",,,,,2026-09-26T13:42:05.483896,10
,979,PENYERTAAN TERBATAS BAHANA INFRASTRUCTURE FUND II,,,"Bahana TCW Investment Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.023,0000","0,02%","0,17%","0,61%","-0,22%","0,02%","0,04%","1,14%","0,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,25-Sep-2024,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483901,10
,980,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND 5,IDN000270600,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"982,8919","0,00%","0,01%","0,02%","0,03%","0,04%","0,09%","0,13%","0,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,23-Jan-2017,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483907,10
,981,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND II,IDN000250800,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"995,9158","0,00%","0,01%","0,02%","0,03%","0,04%","0,08%","0,12%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,18-Agt-2016,,,,-,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483913,10
,982,PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND III,IDN000250909,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"995,7173","0,00%","0,01%","0,02%","0,03%","0,04%","0,08%","0,12%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,18-Agt-2016,,,,-,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483919,10
,983,PENYERTAAN TERBATAS CIPTA INTIRODA MAKMUR,IDN000287802,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"987,8900","0,02%","0,13%","0,48%","0,59%","0,10%","0,14%","0,04%","0,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,15-Mei-2017,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483925,10
,984,PENYERTAAN TERBATAS CIPTA RODA PRIMA LANCAR,IDN000286101,,"Ciptadana Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"991,7400","0,02%","0,17%","-1,54%","-1,40%","0,05%","0,02%","-0,08%","0,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,26-Apr-2017,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483931,10
,985,PGBI,,,,,,Index,IDR,Tidak,"748,0831","-0,21%","-0,39%","0,23%","0,11%","2,22%","1,40%","-0,39%","5,06%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483937,10
,986,PHILLIP GOVERNMENT BOND,IDN000269008,,"Phillip Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.461,4867","-0,08%","0,06%","-0,21%","-0,11%","1,98%","0,75%","-2,26%","-0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.829.184.765,00","6.711.274,85",24-Nov-2016,Agt-2026,,Maks.3% p.a,Rp 100.000,31-Agt-2026,31-Agt-2026,-,-,"3,000",Sedang,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483943,10
,987,PHILLIP MONEY MARKET FUND,IDN000163607,,"Phillip Asset Management, PT","Bank Permata, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.845,3706","0,01%","0,08%","0,27%","0,34%","0,93%","1,66%","2,32%","3,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"455.795.445.726,63","247.660.630,77",20-Jul-2010,Agt-2026,,Maks 1.00%,Rp. 10.000,31-Agt-2026,31-Agt-2026,-,-,"1,000",Konservatif,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483949,10
,988,PHILLIP MONEY MARKET FUND SYARIAH BERMANFAAT,IDN000452604,,"Phillip Asset Management, PT","Bank Permata, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.208,6614","0,01%","0,09%","0,31%","0,39%","1,06%","1,91%","2,73%","3,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.589.745.654,22","32.855.458,90",16-Feb-2021,Agt-2026,,Maks 1%,Rp 100.000,31-Agt-2026,31-Agt-2026,-,-,"1,000",Konservatif,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483955,10
,989,PINNACLE BALANCED GROWTH FUND,IDN000328101,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.022,3582","0,01%","0,07%","0,21%","0,36%","1,65%","0,40%","1,13%","3,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.999.668.436,60","27.445.537,93",12-Feb-2018,Agt-2026,,Maks 3.5%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","PBGF berinvestasi pada efek ekuitas, efek utang, dan instrumen pasar uang. Investor  terekspos pada risiko pasar dan risiko likuiditas",25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483961,10
,990,PINNACLE CORE HIGH DIVIDEND ETF,IDN000289808,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"589,8128","-0,08%","-3,55%","-4,04%","-2,16%","4,27%","-11,41%","-7,41%","-3,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"799.059.093,98","1.300.000,00",24-Mei-2017,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPDV berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483967,10
,991,PINNACLE DANA OBLIGASI UNGGULAN KELAS A,IDN000431103,,"Pinnacle Persada Investama, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.661,4091","0,01%","0,11%","0,47%","0,59%","1,56%","1,08%","1,17%","2,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"876.814.908.233,35","530.225.864,82",26-Mar-2020,Agt-2026,,Maks  2.00%p.a,"Rp 100.000,-",30-Apr-2026,30-Apr-2026,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483973,10
,992,PINNACLE DANA OBLIGASI UNGGULAN KELAS B,,,"Pinnacle Persada Investama, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.669,6295","0,00%","0,10%","0,41%","0,52%","2,82%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.585.219,74","29.821,28",08-Mei-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",PDOU berinvestasi 80–100% pada Obligasi Pemerintah Indonesia dan/atau Efek Bersifat  Utang. Investor terekspos pada risiko perubahan suku bunga dan risiko pergerakan harga  obligasi.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483979,10
,993,PINNACLE DANA PRIMA,IDN000243508,,"Pinnacle Persada Investama, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"226,0272","-0,80%","-1,94%","-3,01%","-5,27%","0,41%","-7,67%","-5,13%","5,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.797.176.408,76","97.822.457,20",21-Jun-2016,Agt-2026,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483984,10
,994,PINNACLE ENHANCED LIQUID ETF,IDN000249109,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"440,3188","-0,33%","-3,36%","-4,34%","-3,11%","7,04%","-10,08%","-18,66%","-14,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.205.864.907,13","43.900.000,00",04-Agt-2016,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPLQ berinvestasi sebesar 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor  menghadapi risiko pergerakan pasar saham Indonesia serta risiko likuiditas.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483991,10
,995,PINNACLE FTSE INDONESIA ETF,IDN000356201,,"Pinnacle Persada Investama, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,"ETF, Index",IDR,Tidak,"469,5388","-0,19%","-2,95%","-3,99%","-3,36%","3,52%","-10,64%","-19,01%","-14,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"279.742.633.947,58","572.000.000,00",18-Sep-2018,Agt-2026,,"Maks 3,5%",1 (satu) Satuan Kreasi.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPFT berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.483997,10
,996,PINNACLE INDONESIA BOND FUND,IDN000263209,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.656,1960","0,02%","0,08%","-0,05%","-0,02%","1,55%","0,65%","-2,33%","-0,73%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.143.198.313,65","55.002.757,30",15-Nov-2016,Agt-2026,,Max. 2.00%,Rp. 100.000.,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000",PIBF berinvestasi 80–100% pada Obligasi Pemerintah Indonesia/efek bersifat utang dan memiliki risiko perubahan suku bunga serta pergerakan harga obligasi.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.484002,10
,997,PINNACLE INDONESIA ESG ETF,IDN000324803,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,ETF,IDR,Tidak,"319,1180","-0,39%","-2,71%","-4,75%","-4,49%","0,71%","-13,35%","-22,28%","-18,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"938.062.684,61","2.800.000,00",19-Jan-2018,Agt-2026,,Max. 3.50%,1 (satu) Satuan Kreasi,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",XPSG berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia dengan risiko  pergerakan pasar saham Indonesia dan likuiditas.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.484008,10
,998,PINNACLE MONEY MARKET FUND,IDN000257300,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.700,0540","0,02%","0,11%","0,39%","0,49%","1,40%","2,60%","3,81%","5,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.115.488.942.205,35","658.695.942,62",20-Sep-2016,Agt-2026,,Maks 2.00%p.a,Rp.100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Rendah. PMMF berinvestasi 100% pada instrumen Pasar Uang. Investor terekspos pada risiko perubahan suku bunga.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.484014,10
,999,PINNACLE PROTECTED FUND II,IDN000364809,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.127,8363","0,02%","0,08%","0,21%","0,27%","1,21%","1,32%","1,20%","1,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"298.790.301.433,12","265.479.034,00",20-Des-2018,Agt-2026,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.484020,10
,1000,PINNACLE SHARIA MONEY MARKET FUND,IDN000323508,,"Pinnacle Persada Investama, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Sharia,IDR,Tidak,"1.389,4000","0,01%","0,06%","0,22%","0,27%","0,77%","1,44%","2,06%","2,83%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.747.017.015,00","1.981.372,12",20-Des-2017,Agt-2026,,Maks 1.50%,Rp. 100.000,27-Feb-2025,28-Feb-2025,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:05.484026,10
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-26T13:42:05.484034,10
,1001,PINNACLE STRATEGIC EQUITY FUND,IDN000215100,,"Pinnacle Persada Investama, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.799,2893","-0,49%","-2,76%","-0,93%","-0,72%","14,55%","-0,99%","-12,48%","0,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.316.873.230,40","19.445.817,14",15-Okt-2015,Agt-2026,,Maks 3.50%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",PSEF berinvestasi 80–100% pada Efek Bersifat Ekuitas Indonesia. Investor terekspos  pada risiko pergerakan pasar saham Indonesia dan risiko likuiditas.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770086,11
,1002,PINNACLE WINNER BALANCED FUND,IDN000522802,,"Pinnacle Persada Investama, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.245,9128","-0,48%","-2,22%","-3,30%","-2,53%","3,30%","-3,35%","0,44%","5,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.711.286.347,60","16.850.758,65",30-Jan-2024,Agt-2026,,Maks  3.50%p.a,"Rp 1.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","PWBF berinvestasi pada Efek Bersifat Ekuitas Indonesia, Efek Bersifat Utang, dan  instrumen Pasar Uang. Investor terekspos pada risiko pergerakan pasar saham, pasar  efek utang, dan risiko likuiditas",25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770110,11
,1003,PIRC,,,,,,Index,IDR,Tidak,"3.580,6996","-0,44%","-1,20%","-1,20%","-0,67%","4,17%","-2,63%","-6,41%","-0,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770122,11
,1004,PIRC-S,,,,,,Index,IDR,Tidak,"1.993,1725","-0,45%","-1,29%","-1,60%","-1,38%","3,79%","-3,21%","-8,91%","-3,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770132,11
,1005,PIRFI,,,,,,Index,IDR,Tidak,"3.794,7134","0,01%","0,05%","-0,02%","0,03%","1,64%","1,19%","-0,57%","0,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770142,11
,1006,PIRFI-S,,,,,,Index,IDR,Tidak,"2.750,1381","-0,01%","0,04%","0,16%","0,09%","1,73%","0,97%","0,38%","1,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770152,11
,1007,PIRPU,,,,,,Index,IDR,Tidak,"1.751,0045","0,02%","0,10%","0,32%","0,42%","1,17%","1,97%","2,33%","2,89%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770163,11
,1008,PIRPU-S,,,,,,Index,IDR,Tidak,"1.298,4382","0,01%","0,08%","0,26%","0,40%","1,20%","1,81%","2,52%","3,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770174,11
,1009,PIRS,,,,,,Index,IDR,Tidak,"3.159,9665","-0,83%","-3,00%","-4,14%","-3,38%","5,48%","-9,38%","-15,77%","-6,98%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770184,11
,1010,PIRS-S,,,,,,Index,IDR,Tidak,"1.605,5145","-1,09%","-2,95%","-3,95%","-3,17%","5,48%","-7,65%","-13,49%","-3,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770195,11
,1011,PNM ADHI GUNA PUTERA,IDN000494507,,"PNM Investment Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.021,2106","0,02%","0,17%","0,59%","0,74%","0,01%","0,01%","2,06%","0,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,30-Des-2022,,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:14.770205,11
