_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,896,NARADA CAMPURAN I,IDN000250008,,"Narada Aset Manajemen, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Tidak,"121,4700","-0,71%","-0,23%","0,40%","0,98%","-0,16%","-2,71%","-10,20%","-7,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.875.564.682,00","222.138.738,25",30-Agt-2016,Agt-2026,,"Maks 2,0%","Rp. 1.000.000.000,- (satu miliar Rupiah)",30-Okt-2019,31-Okt-2019,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:11.289148,9
,897,NARADA SAHAM BERKAH SYARIAH,IDN000390200,,"Narada Aset Manajemen, PT","Bank Maybank Indonesia, Tbk, PT",Saham,Sharia,IDR,Tidak,"57,7255","4,28%","10,37%","22,59%","19,69%","21,04%","21,43%","36,24%","46,41%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.457.529.447,64","200.844.424,48",24-Mei-2019,Agt-2026,,,,30-Okt-2019,31-Okt-2019,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:11.289156,9
,898,NARADA SAHAM INDONESIA II,IDN000364007,,"Narada Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"125,3683","0,10%","1,75%","4,31%","4,81%","1,75%","3,15%","-3,96%","0,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.545.875.300,46","453.816.070,98",14-Des-2018,Agt-2026,,,,30-Okt-2019,31-Okt-2019,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:11.289167,9
,899,NET DANA BERIMBANG,IDN000324902,,"Net Assets Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.889,5660","-0,14%","-0,42%","0,29%","1,48%","4,57%","3,31%","1,77%","6,60%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"470.470.697.756,49","249.692.270,09",12-Feb-2018,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:11.289175,9
,900,NET DANA FLEXI,IDN000054103,,"Net Assets Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.687,0087","0,10%","-0,48%","-0,73%","1,86%","5,26%","2,14%","-3,23%","5,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221.986.763.940,99","130.621.599,38",18-Des-2007,Agt-2026,,Maks 1.00%,Rp. 1.000.000.- (satu juta rupiah),29-Sep-2018,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:11.289184,9
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-18T13:31:11.289221,9
,901,NET DANA GEMILANG,IDN000093101,,"Net Assets Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"3.343,9682","0,05%","-0,02%","0,02%","0,56%","1,53%","2,54%","1,57%","2,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.153.727.439,02","35.937.122,89",12-Jan-2010,Agt-2026,,Maks 0.50%,Rp. 1.000.000.- (satu juta rupiah),29-Sep-2018,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574171,10
,902,NET DANA PRIMA,IDN000513009,,"Net Assets Management, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.147,5877","0,02%","0,09%","0,20%","0,57%","1,51%","2,52%","3,43%","4,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.026.927.842,12","10.500.899,66",28-Agt-2023,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574217,10
,903,NET DANA STABIL,IDN000457306,,"Net Assets Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.403,6155","0,03%","-0,08%","-0,22%","0,59%","1,50%","2,70%","1,35%","3,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.300.031.091,31","49.973.176,33",08-Apr-2021,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574231,10
,904,NUSADANA BALANCED FUND,,,"Nusadana Investama Indonesia, PT","KEB Hana Bank Indonesia, PT",Campuran,Konvensional,IDR,Tidak,"1.055,3070","0,32%","-0,62%","3,06%","6,03%","12,50%","10,05%","3,74%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.340.951.632,57","48.185.815,50",27-Nov-2025,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"6,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574239,10
,905,NUSADANA FIXED INCOME,IDN000532405,,"Nusadana Investama Indonesia, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.130,3293","0,02%","0,13%","0,37%","0,75%","1,64%","0,37%","0,50%","2,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186.068.618.579,69","165.230.526,83",14-Mei-2024,Agt-2026,,Maks. 2%,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"4,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574246,10
,906,NUSADANA LANCAR,IDN000317302,,"Nusadana Investama Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.417,2161","0,02%","0,08%","0,21%","0,42%","0,96%","1,89%","2,78%","4,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.909.894.267,42","16.906.403,53",12-Des-2017,Agt-2026,,Maks 1.00%,"Rp 100,000",31-Agt-2026,31-Agt-2026,-,-,"2,000",Memiliki Risiko Rendah,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574252,10
,907,OSO ANDALAS EQUITY FUND,IDN000238508,,"OSO Manajemen Investasi, PT","Bank Maybank Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"118,2302","0,24%","-1,25%","-0,99%","-77,62%","-78,34%","-80,08%","-82,54%","-81,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.495.919.542,12","12.527.018,09",11-Apr-2016,Agt-2026,,Maksimum 3 %,"Rp. 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"5,000",Reksa Dana OSO Andalas Equity Fund berinvestasi pada saham-saham dikategorikan berisiko tinggi.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574259,10
,908,OSO FLORES EQUITY FUND,IDN000263704,,"OSO Manajemen Investasi, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"341,9942","0,13%","-0,69%","-1,83%","-0,21%","2,14%","-22,04%","-24,99%","-14,98%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143.156.741.959,65","410.953.900,79",12-Okt-2016,Agt-2026,,Maksimum 3 %,"Rp. 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",eksa Dana OSO Flores Equity Fund berinvestasi pada saham-saham dikategorikan berisiko tinggi.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574265,10
,909,OSO MOLUCCAS EQUITY FUND,IDN000249703,,"OSO Manajemen Investasi, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"469,3938","0,53%","-1,09%","1,24%","4,09%","6,58%","1,07%","-11,48%","4,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198.325.808.268,93","427.769.053,34",04-Mei-2016,Agt-2026,,Maksimum 3 %,"Rp. 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",Reksa Dana OSO Moluccas Equity Fund berinvestasi pada saham-saham dikategorikan berisiko tinggi.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574272,10
,910,PACIFIC BALANCE FUND,IDN000087509,,"Pacific Capital Investment, PT","Bank Mega, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"2.211,5879","0,14%","-0,91%","-1,56%","-2,92%","4,54%","-4,46%","-11,64%","35,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.418.805.906,31","54.935.881,59",17-Sep-2009,Agt-2026,,Maks 2%,Rp. 10.000.000.- (sepuluh juta Rupiah),25-Feb-2021,26-Feb-2021,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574278,10
,911,PACIFIC BALANCE FUND III,IDN000363801,,"Pacific Capital Investment, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"908,0758","0,13%","-1,19%","-2,22%","-3,63%","5,03%","-7,76%","-15,39%","44,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.504.299.334,63","103.916.390,60",10-Okt-2018,Agt-2026,,,,25-Feb-2021,26-Feb-2021,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574284,10
,912,PACIFIC BALANCE SYARIAH,IDN000170909,,"Pacific Capital Investment, PT","Bank Rakyat Indonesia, Tbk, PT",Campuran,Sharia,IDR,Tidak,"1.553,3926","0,72%","-2,34%","0,01%","2,11%","5,91%","-3,41%","-1,98%","1,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.795.227.551,35","7.594.000,91",17-Des-2013,Agt-2026,,Maks 3%,Rp. 10.000,31-Agt-2026,31-Agt-2026,-,-,"4,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574290,10
,913,PACIFIC EQUITY FUND,IDN000170602,,"Pacific Capital Investment, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.080,9780","-0,01%","0,01%","0,13%","-1,14%","3,43%","-5,66%","-12,43%","40,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.369.031.586,21","54.990.206,87",17-Des-2013,Agt-2026,,Maks 3%,Rp. 1.000.000.- (satu juta Rupiah),25-Feb-2021,26-Feb-2021,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574297,10
,914,PACIFIC EQUITY GROWTH FUND,IDN000175205,,"Pacific Capital Investment, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"929,3766","0,29%","1,15%","2,96%","2,66%","11,69%","-3,48%","-13,79%","49,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169.485.612.316,42","187.753.809,67",20-Mar-2014,Agt-2026,,Maks 3%,Rp. 1.000.000.- (satu juta Rupiah),,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574303,10
,915,PACIFIC EQUITY GROWTH FUND III,IDN000255106,,"Pacific Capital Investment, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.292,0810","0,91%","-0,86%","1,35%","1,89%","11,48%","-1,74%","-13,57%","78,54%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.295.753.233,33","24.547.426,70",13-Sep-2016,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574310,10
,916,PACIFIC EQUITY GROWTH FUND V,IDN000271301,,"Pacific Capital Investment, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.983,7836","1,00%","-1,61%","0,93%","2,64%","12,78%","4,22%","-11,55%","79,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.338.451.262,45","70.892.794,39",23-Jan-2017,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574321,10
,917,PACIFIC EQUITY GROWTH FUND VI,IDN000279502,,"Pacific Capital Investment, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.220,4480","0,97%","-0,97%","2,44%","3,31%","12,79%","-1,17%","-12,55%","50,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.306.425.326,61","28.796.404,48",24-Feb-2017,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574328,10
,918,PACIFIC EQUITY OPTIMUM FUND,IDN000215506,,"Pacific Capital Investment, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.472,0646","0,04%","-1,36%","-1,57%","-2,57%","1,92%","-3,10%","-9,54%","62,65%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.881.024.774,56","2.595.185,87",20-Okt-2015,Agt-2026,,,-,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574334,10
,919,PACIFIC EQUITY PROGRESIF FUND,IDN000196904,,"Pacific Capital Investment, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.021,7777","0,99%","-0,37%","1,67%","2,22%","11,09%","0,26%","-9,89%","51,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.801.547.404,32","101.292.988,92",02-Mar-2015,Agt-2026,,Maks 3%,Rp. 1.000.000.- (satu juta Rupiah),,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574340,10
,920,PACIFIC EQUITY PROGRESIF FUND II,IDN000284700,,"Pacific Capital Investment, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"708,1386","1,13%","-1,65%","3,69%","5,52%","11,60%","1,76%","-15,27%","38,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.436.368.415,47","26.996.162,93",17-Apr-2017,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574347,10
,921,PACIFIC EQUITY PROGRESIF FUND III,IDN000291606,,"Pacific Capital Investment, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.384,8424","0,88%","-0,79%","1,79%","2,54%","11,86%","-0,13%","-9,16%","61,95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.565.617.063,18","36.432.734,10",05-Jul-2017,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574353,10
,922,PACIFIC FIXED INCOME,IDN000240405,,"Pacific Capital Investment, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.622,0453","0,08%","0,05%","-0,35%","0,19%","0,25%","0,74%","-1,38%","-0,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.436.018.599,37","8.254.403,07",18-Apr-2016,Agt-2026,,Maks 3%,Rp. 10.000,31-Agt-2026,31-Agt-2026,-,-,"4,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574359,10
,923,PACIFIC MONEY MARKET,IDN000335106,,"Pacific Capital Investment, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"4.453,4042","0,01%","0,09%","0,23%","0,46%","1,17%","2,46%","3,54%","5,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.759.695.646,53","2.196.606,09",02-Apr-2018,Agt-2026,,Maks 3%,Rp. 10.000,31-Agt-2026,31-Agt-2026,-,-,"2,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574366,10
,924,PACIFIC SAHAM SYARIAH,IDN000191905,,"Pacific Capital Investment, PT","Bank Mega, Tbk, PT",Saham,Sharia,IDR,Tidak,"1.356,2254","0,20%","-1,90%","-4,73%","-0,01%","15,84%","23,22%","3,32%","71,66%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150.241.327.355,06","105.536.716,77",07-Jan-2015,Agt-2026,,Maks 3%,Rp. 1.000.000.- (satu juta Rupiah),25-Feb-2021,29-Jan-2021,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574372,10
,925,PACIFIC SAHAM SYARIAH III,IDN000343209,,"Pacific Capital Investment, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Sharia,IDR,Tidak,"1.103,1711","0,11%","-2,40%","-4,35%","0,28%","10,02%","4,09%","-22,26%","30,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.313.897.963,26","40.155.981,62",30-Agt-2018,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574378,10
,926,PAN ARCADIA DANA SAHAM BERTUMBUH,,,"Pan Arcadia Capital, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"285,6159","-0,17%","0,28%","1,36%","1,71%","3,73%","-3,25%","-13,11%","0,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480.666.160.901,54","1.705.720.177,74",02-Nov-2016,Agt-2026,,,,29-Des-2022,30-Des-2022,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574385,10
,927,PANIN 26,IDN000466703,,"Panin Asset Management, PT","Bank Mandiri, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.025,4109","0,01%","0,10%","0,24%","0,47%","1,28%","-0,20%","0,85%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"977.484.584.943,49","955.496.855,16",12-Apr-2022,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 26 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",17-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.098,2009","0,01%","0,09%","0,22%","0,44%","1,19%","2,40%","3,43%","4,85%",,,,,2026-09-18T13:31:20.574391,10
,928,PANIN 34,IDN000510401,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.000,2273","0,00%","0,00%","0,00%","-0,31%","-1,30%","-1,95%","-3,17%","-3,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,01","0,00",15-Sep-2023,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 34 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",27-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574397,10
,929,PANIN 37,,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.020,2092","0,04%","0,04%","0,30%","0,72%","0,31%","-0,45%","-2,45%","-3,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.347.000.024,95","40.650.000,00",26-Jul-2024,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 37 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574403,10
,930,PANIN 39,IDN000538709,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.041,8520","0,02%","0,05%","0,11%","0,61%","-0,44%","-1,95%","-3,30%","-4,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.630.223.780,48","59.220.000,00",24-Okt-2024,Agt-2026,,Maks. 5%,"Rp 10.000.000,-",31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 39 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574410,10
,931,PANIN 40,,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.016,6000","0,01%","-1,59%","-1,55%","-0,20%","-0,31%","-1,37%","-4,02%","-3,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.729.680.317,34","53.000.000,00",23-Jun-2025,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 40 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574416,10
,932,PANIN 41,IDN000547502,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.035,0477","0,02%","0,78%","-0,36%","-0,63%","-0,27%","-0,02%","-2,76%","-4,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.860.369.801,81","88.435.000,00",09-Des-2024,Agt-2026,,Maks. 5%,"Rp 10.000.000,-",31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 41 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:20.574422,10
